상품명,가격,링크
레노버 Slim3 14ITL 5DX,594000,https://search.shopping.naver.com/gate.nhn?id=27334520522
HP OMEN 15-en1027AX,1678000,https://search.shopping.naver.com/gate.nhn?id=26741278524
LG전자 그램360 14TD90P-GX70K,1413750,https://search.shopping.naver.com/gate.nhn?id=26870934522
HP VICTUS 16-e0214AX,1198000,https://search.shopping.naver.com/gate.nhn?id=30528614619
LG전자 15Z90N-VA7CL,1349000,https://search.shopping.naver.com/gate.nhn?id=26615137523
HP 엘리트북 845 G7-2F1L9PA,699000,https://search.shopping.naver.com/gate.nhn?id=24651394524
삼성전자 갤럭시북 플렉스2 NT950QDZ-G58AZ,1749000,https://search.shopping.naver.com/gate.nhn?id=25308659522
삼성전자 <b>노트북</b>5 NT550EBZ-AD5A,688990,https://search.shopping.naver.com/gate.nhn?id=17480414843
삼성전자 <b>노트북</b> PEN S NT930SBE-K58W,2090000,https://search.shopping.naver.com/gate.nhn?id=19025275742
삼성 <b>노트북</b>9 NT901X5L i5 8GB SSD128GB 작고 가벼운 중고<b>노트북</b>,399000,https://search.shopping.naver.com/gate.nhn?id=84352707161
LG전자 울트라PC 15UD50P-GX3WK,572270,https://search.shopping.naver.com/gate.nhn?id=27300363522
LG전자 16T90Q-GR5BK,2049890,https://search.shopping.naver.com/gate.nhn?id=31502870620
삼성전자 <b>노트북</b>7 NT750XBV-A38A,898870,https://search.shopping.naver.com/gate.nhn?id=19539094123
LG전자 16T90P-GR5BK,1929000,https://search.shopping.naver.com/gate.nhn?id=31131156629
ASUS 비보북 X515MA-BQ116,299000,https://search.shopping.naver.com/gate.nhn?id=25759693523
